,restaurantID,rating_y,average sentiments
1691,hKkbvvEfhcx7v8v7PCJXEg,5.0,negative
1692,hMN9J_EULhAEInOkag5DuA,4.125,positive
1693,hO9z3VAJQzu6-6athR4ihQ,4.0,negative
1694,hOObGjVg1CsdSIoTfXKclw,2.25,negative
1695,hP9TC78PWssTGs-c6ukUPw,4.0,positive
1696,hPBZ9mtReYHN33PgPd6TFg,1.0,negative
1697,hSu-DGhQrrP0eMdZ5G37Qg,5.0,positive
1698,hTgF742N5avP8yL_lCk63g,3.75,negative
1699,hU-G18lQnDiL6GQ8BCFALA,3.9230769230769234,positive
1700,hW4FtwtCQUI084rEE67VIQ,3.0,positive
1701,hXcZrpfXTGQjyw8NC4e97A,2.0,negative
1702,hgd4tj09Zn8Hy7e766XVvg,5.0,negative
1703,hhXtwlpITNO1AVL1aedJvw,5.0,positive
1704,hiCkJILkiUX7OkjHm3USsw,4.0,negative
1705,hiG-qcQFqEiSXyG_ek9ZyQ,4.25,positive
1706,hiJMiKoyP24G-0oILI8d3w,3.183333333333333,positive
1707,hkqf1gVQJmDGh5XO4KNG6Q,5.0,positive
1708,hliPhBv_4Ar0MA8KHy6mqw,4.333333333333333,positive
1709,hnEmCOKzenY6BkrfAVGi3g,2.333333333333333,negative
1710,hniem6wH2UuibYWiTYgNzQ,4.666666666666667,negative
1711,hqmoWWx7jtxH7I-Se81D3Q,3.888888888888889,positive
1712,hseKTTKqmIT0yynFUnF65A,3.5,negative
1713,htLY-VEMrXg6z5YxenTTlQ,5.0,positive
1714,htizO9nOYotZQp3Iwd2PZw,5.0,positive
1715,hwKh_SFbnFNifuHlTUxfyw,3.0,negative
1716,hyyQGHPBnEbDVK1oo3jdVg,5.0,positive
1717,i-qwBGohGRnn6E7BosJSTg,5.0,positive
1718,i09veaU99CBezRRZTmswLQ,3.0,positive
1719,i1YHH-LzIBH5iJtRumtJyQ,4.0,negative
1720,i1hvnxiwBa8hvG-tPH-FWQ,3.0,negative
1721,i2LY-w3dNW5Zzcm4w6XHPQ,3.533333333333333,positive
1722,i5UiSKjxM8-ibG0I7fuSvQ,3.6666666666666665,positive
1723,i6zL6_fhaJz_MyruJx3z9A,1.0,negative
1724,i76xkmK60liZf5b1x5AZ1g,2.0,negative
1725,i8VDIqNaIBQP0dmRXVV8KA,4.0,negative
1726,i8jPE0bb-tnc3eMN8Vv2Fg,3.0,positive
1727,iD6SG_zCiUbqcPuN32QIHw,4.5,negative
1728,iDCm0vg9wTeC-6fgpgHoDw,4.0,positive
1729,iDiSzIcFdILdiLHf2Hop1Q,1.0,negative
1730,iE-f279-yKL23hgzBJngLw,2.2,negative
1731,iF4UkoGUMBxuGId7wBwHDA,1.0,negative
1732,iFHApcpCrIoYuvPQJKu0Ig,4.372093023255814,positive
1733,iGFLwc5sEWhoqghYPqzLMA,1.0,negative
1734,iHubZXCGbYdw16TvfU5GKg,2.75,negative
1735,iKrvwY844nyHWkk1ZIxNGg,4.0,negative
1736,iM1xubql8Losmqxzdjc4yQ,4.0,positive
1737,iMLYWqumQ8y41mNRFL3-TA,5.0,negative
1738,iNxkCEIBW08hSNKwJN7Q_g,4.066666666666666,negative
1739,iSyJ9Hf4LA94QtGdJkO38g,3.0,negative
1740,iUWJoWJlTfqZrlvMvcgdQQ,1.0,negative
1741,iX9dd3qg8GSFd82ZFaRdWw,1.4,negative
1742,iXzQYelNxUuP1XsMDvEsLw,4.0,positive
1743,iYZZmQGHC28G-oZcIa4CUw,3.8461538461538463,positive
1744,iZBZ977GeFuuzyOl5Iz0yg,3.7222222222222223,positive
1745,i_8xMxH_Ftp4E197CxUUfQ,3.3076923076923075,negative
1746,i_Po4JpRK1DWfEBzxtkyuA,5.0,positive
1747,iac-yzUqZKqCGVSZhWONvw,5.0,positive
1748,ieALOkyM3XuSQrfJ_JLG5A,3.8,positive
1749,iexkWdKxVPBhYgr3mqWlqg,3.727272727272727,positive
1750,ik7AItX8aAsIPvDGp16Bqw,3.2,positive
1751,il1u6WkqbnqQ_uP56xyVSA,3.7692307692307687,positive
1752,ilFMsAj8fbyxFZqPV5gixg,4.4,positive
1753,ipOnZ3HVypcvDOJOvIxWYA,4.75,positive
1754,ipinTVbslsMfSaneB04zww,2.0,negative
1755,iqXgd3OnDmuHGrtRKusUkA,3.75,positive
1756,it9GEjDcL-bfAjtyEOg61w,1.0,negative
1757,j15u6g3ULx010Q-VspelbA,3.0909090909090913,negative
1758,j3TxRholLijW1atv_jixMA,3.7,negative
1759,j4Hfca8T_8YbrLIPL-2ylw,4.0,positive
1760,j5F2uOcwAH-fSIFVwxQvYA,3.5,positive
1761,j5FB2gQ4LgN6zfnjVFVSZw,1.0,positive
1762,j5f0rKsLM32yiARknojJVw,5.0,negative
1763,j6_1lkGjiXug4ndVTsCp2A,4.25,positive
1764,j8OouzDMQNq0lH9ci5mQkA,3.6666666666666665,positive
1765,jAR8uR_hWw6MQaKO6pdTRw,4.0,positive
1766,jB_MMvvGgntxyrJdMZXm3Q,5.0,negative
1767,jD4Kth9RDwTJTtt-Xm41ow,2.3076923076923075,negative
1768,jE5xRrysiZwF7xPUiu95qQ,4.285714285714286,negative
1769,jFE22sI7-qhFvhzafXROag,4.0,positive
1770,jFgJg08juDynAZsiBkgC0Q,5.0,positive
1771,jIEybNqIRFGRRZvVDsL-gw,2.5,negative
1772,jIuuCQR43r-q4t5kfcoDHA,4.0,negative
1773,jJ3R_3MLB38R_PzrKzKuAg,4.0,positive
1774,jLaM3vekpcI-v_WGwMmPHg,4.565217391304348,positive
1775,jOuCUOCFO2s-7nxuR_KTsg,4.0,positive
1776,jPcj6gv1C8ILNez8b2FwTA,5.0,positive
1777,jPkbsGAke4HMHODgXM0Djg,3.25,negative
1778,jQ07EXdqUJ3o8Gg020dstA,4.260869565217392,positive
1779,jRgbwWsq8i0cdjSLkSlwAw,1.0,negative
1780,jSzZSaOHk4DPKzk9FpDbEA,5.0,positive
1781,jTENv9ndQmpD2Rm4fxPISA,5.0,positive
1782,jTe1D2GmoxHdZOA_5sLZgg,1.0,negative
1783,jYGxGOJtnvry8OaSqML57w,5.0,positive
1784,jYdl3hODJBd1okUT_3jh-A,5.0,positive
1785,jZwRQmiplPC5lyn05CqXgw,5.0,positive
1786,jaMTiYTR9jhcbmSt1Z2dhw,5.0,positive
1787,jfRKmyb6GSRImO8t5EE88w,3.8,negative
1788,jkJgeuxKApa5Ok4e3_oe4Q,3.3260869565217392,positive
1789,jlX86Wp02fE3VF_PDffxqg,2.333333333333333,negative
1790,jqgFF-paoDXEf105IMUM_w,3.0,positive
1791,jr1oOb4SRVThQOL4Zos5mQ,2.333333333333333,positive
1792,jsRvmUzeG4zw7ZVmAG2t_g,5.0,positive
1793,jsT3Yn7JuUFSDmdeAHwxyg,4.0,negative
1794,jt-XXLfjbrTqMCwsCINZzQ,3.5,negative
1795,jxuH7pXBRP2AeYl3iZVM7g,3.4285714285714284,negative
1796,k6QOSLR_6HEOqPjwg2KE1g,3.0,negative
1797,k7nXrhac88zD1n8deIoIaA,3.0,negative
1798,k7wldp_KyN6RDiMK86fzGw,5.0,positive
1799,kCOXYG119YKaDZOwvqM5UQ,4.5,negative
1800,kD5GSsbyztABNB2-jMYRFg,4.5,negative
1801,kF_zIn8Wk72iQ5pvda0HcA,2.0,negative
1802,kFbnhGBunOGVxxCC19MBuQ,3.0,negative
1803,kGGVbAud85nbHXhK4YVSDA,1.0,positive
1804,kIuRzPl_JOOeEZxAAsDGPA,4.0,negative
1805,kKg8o3dwd-aSqMdqJWa3Xg,5.0,negative
1806,kLbrYBWRcmiGGmQINaYkIQ,2.1666666666666665,negative
1807,kMntXJQiqAh_fkFWTGu4Qg,4.0,positive
1808,kOgcYAj4A57t_mbPPY4WEg,5.0,negative
1809,kOyjKC8jt-9ch3iGtblb9g,5.0,negative
1810,kSfaw45havxrIHjmtZHLRQ,3.5,negative
1811,kTURkH5NCngv-SJIBETw5g,3.0,positive
1812,kWOELNlUM14bv0m-slvq6A,4.24,positive
1813,kX3PhZAz30cppNCMmRxo6Q,5.0,positive
1814,kXBG_G7Zt_CXNG0043JuQw,3.5,negative
1815,kZDtPqDZ2v2BSGcNCsfKQA,4.25,negative
1816,kad0yTdxyBRSIzGNuJGmDw,4.0,positive
1817,kbGBOi-iwuETmNUoC9EseQ,3.5,negative
1818,kbtisZOD6By-10jvCXgpoA,3.0,negative
1819,kbxgwzeEkDEi4g8a0xa_7g,1.5,negative
1820,kcsLq3hPJ4ImZZizUIIGKw,3.1052631578947367,negative
1821,khA673Vilb6MR9ZUS9FFow,4.0,positive
1822,ki4xvg-ZLzXDfDMQwnMXug,5.0,positive
1823,kiBIZhuf74GpAvhR0aQN0Q,5.0,positive
1824,kjj3e75YWvW2HR6QMNsGtQ,4.0,positive
1825,kk0pyNoopIFvts-luEl_1A,3.333333333333333,positive
1826,km58VZkRurUd1I-kO3VpUw,3.0,negative
1827,koooa20z-HQiwO2rh46WZQ,3.0,positive
1828,kr7qd033PuVWOa664Za3hg,2.9090909090909087,positive
1829,ktLcKEEYB9NAv6sQNj7uDQ,5.0,positive
1830,ktbSZBpOTNC0pQ4e5f5HsA,3.0,negative
1831,kvEtzVP5xwH9AS_oC3aXbw,4.25,positive
1832,kvhjDnjlzNc00c971D2mGQ,3.0,negative
1833,kwOMEjfgPBlcBbdjh58WMA,3.0,negative
1834,kyQvkFnTTCUrRMZlXGwlyA,4.5,positive
1835,l-BMWMnj56OxQ55DioQO-Q,3.5,positive
1836,l07y_zEK31xi0v_IYvH8vw,2.8,negative
1837,l2iL3HoeI8UUmX_XRE0vUw,5.0,positive
1838,l4YCOAHrYyUQRWBJLJR30w,5.0,negative
1839,l63weOwJg5j8TKaIXKl2xA,4.0,positive
1840,l6zcQ_OexTVFA85n0-xmyQ,4.5,negative
1841,l8UBwRko7ztwSZfoLtIVaw,3.2962962962962963,positive
1842,l91UxT7b7IkCrqnOL8Deyg,4.333333333333333,positive
1843,l9c2taNAQPRfSAaD5QsRKA,4.1875,positive
1844,lAp4y8xHV9y5c25wODtweA,5.0,negative
1845,lD84J-_VcpddvukdImRu4A,5.0,positive
1846,lDVAVEPaVSqHzJ2a43_IMA,3.53125,positive
1847,lDjp8lqLa-39vpdpw6KjuQ,5.0,positive
1848,lFeNMaWCjb9HIXHAZSBfag,4.882352941176472,positive
1849,lJkj_0CzrFqcl6V12pKLaw,5.0,positive
1850,lKxloRZecxgf0mmpylIQ9w,2.9230769230769234,negative
1851,lL2kYjwTjs7m3QH3sUaCKg,4.0,positive
1852,lLx-K-33XoGX7aEmqAp2KQ,4.0,positive
1853,lNtzHRK9WfEDqh5WyG2ScQ,5.0,positive
1854,lQmMgXpmcAOnbUic7LXyxg,4.0,positive
1855,lUNMd4ruXrBsfTdvqtmSeg,4.0,negative
1856,lUV35UwUWdBhFYil1mOr-w,5.0,positive
1857,lXcXm7YT6s-FkWBTyoScJw,5.0,positive
1858,lYKn_TKwzudoIYplL2tGDg,3.6176470588235294,positive
1859,lZNyQIU-wrVZ1Ub2GE6J1A,1.5,positive
1860,lZd7qeG9q3AHdna-usxcsw,2.0,positive
1861,lZeGLwlh7R0leNaP40ikXA,1.0,negative
1862,lcML4R0fw3axdYPjcYPeRQ,3.2857142857142856,negative
1863,lce1pN2zQsEoOnV-WI-E2Q,4.0,positive
1864,lf8WcC4IvzvmvlSmYIoi3Q,3.9090909090909087,positive
1865,lfRMKh1TUDCXNSvyZuufaQ,3.0,positive
1866,lgiGD74_ZM8pTvIyGslJ4A,2.8,negative
1867,lii2QlHeWKSG-IgAec1ZwA,4.846153846153847,positive
1868,lojgxxLqtghCndlpwYBdCg,2.0,positive
1869,lqNs82Pdxw36Buhqqitz9g,5.0,positive
1870,lqWr3vCSbB_PWqj8b-E-yg,2.7142857142857144,positive
1871,lu_6utZKH4KkL79ADfjL7g,2.0,negative
1872,lxKHPPeSdgqOnx3uCmyG4g,3.0909090909090913,positive
1873,ly14yQJCHeKwoo4QDfa5vg,2.95,positive
1874,m-5_Sh8GzoYr0FVGnO-xQg,1.0,positive
1875,m-J42eEuWXJ9Nd9mIHvpYA,3.555555555555556,negative
1876,m298wHi_OsAgU-8gpBtEHw,5.0,negative
1877,m2OBd94EhMNy-dAr5S9FKw,4.0,positive
1878,m6WkXWZt-ISEb5Pcfe4wiw,5.0,positive
1879,m8IY7_dSSg0aOl34AjwtVw,3.0,positive
1880,m9cimKaeH8Q6CrcKH12Nhw,4.3,negative
1881,mAF3J16QvCzUsd12O8BNQA,4.0,positive
1882,mAXR3-qE_ccS2iti4Eq4aw,1.0,negative
1883,mBvq0FTzh5FY8aQ-xJ4R2Q,2.888888888888889,negative
1884,mCuOqteoCWnFvkVyhTgdhg,4.0,negative
1885,mDjyckhNZtxGeFENw9Al5w,2.888888888888889,positive
1886,mEAuaubbgqIlZ8k1pew5Sg,5.0,negative
1887,mFj3waPReOD2vo8wBfwrOQ,3.0,positive
1888,mG8lfA9g0RsqnBOsm4lSkA,3.875,positive
1889,mGgIPoMocdQsY6hNoFH0MQ,3.0,negative
1890,mGhelgrPvYfWSoAGQic-pA,3.2307692307692313,negative
1891,mKjzxWaaKuI9zvTIpyvn6Q,3.0,negative
1892,mLSlxbRsnnBk9Cbzg-kXIQ,2.0,positive
1893,mLdvQGAFadIJkOlEoHsI7w,3.6585365853658534,positive
1894,mLokTNz-XIQrQ5bMB0lfkA,3.0,positive
1895,mQHLZ6bxMsz9H-IyrfkQ8A,4.0,positive
1896,mR1_4umgl7VlUiZphKpQtg,5.0,positive
1897,mSDUl7lr7LOtsChFDqFzxA,4.0,negative
1898,mUte6SLBDWHBts7vrCK1fw,5.0,positive
1899,mWcyjym30t93ElEaWhWoJg,1.0,negative
1900,mZiSQz4xjHoRCNSSnFAY3A,2.375,negative
1901,mZkg66Hxl7bqGB-MSZ7QPQ,3.0,positive
1902,mZl7Y3pCee3wW_P6gw7zoQ,4.333333333333333,positive
1903,mePTM5r8gRE9FXTbRPnhMA,3.44,positive
1904,mgM15wXz3Il8iU6T1LPpIA,1.0,positive
1905,mgnkGX1PR3M4x3fNYmwXrQ,2.25,negative
1906,miYKBz-Z9eLOeyJRSjV5WQ,2.8474576271186436,negative
1907,mjGY5vNyZyDxO0XJREqV-Q,5.0,positive
1908,moCt4rSxxqSCVrb811PuFw,1.5,negative
1909,moEL1pH_my7MlUZP7RP6-A,3.8571428571428568,negative
1910,ms5ge1XY9-Alu7HkybAMdQ,3.635135135135135,positive
1911,msWXb_3mbjcFnnIyV9MUww,1.0,negative
1912,mu1NBDGpWogT-8kVQ6mKTg,5.0,positive
1913,muXrWmqFdrLZBmIq58A4Zw,4.333333333333333,positive
1914,mvFimrcREBIDo-pLAhMfNg,4.19672131147541,positive
1915,mvTZcpgTJIf77yK1G2CBtA,5.0,positive
1916,mvWbKzLTMxVcXr8Gzm5DKQ,3.0,negative
1917,my3_G6GEqtiY_wSypbaD0w,4.0,positive
1918,mz7vFEHlfe88tRFuTd3EKg,2.0,negative
1919,mzNgksPEgjoDrBAgVza9Gw,4.0,positive
1920,n1Y9navLmBQroxZSVeqveg,3.6,positive
1921,n2khgAyytr5ejUxaXxtoVA,3.5,positive
1922,n3nbepXVPXaNf3ZiU_CAgw,3.0,negative
1923,n4qMGs5SBwdNEDiTwE0Qeg,5.0,negative
1924,n5AK1w7xF0bYFadKL_Vzcw,2.7,negative
1925,n7XcE7pu0lFp93xoMV3uLA,3.5,negative
1926,n8ZYT5qesH7UO3OirEeFow,5.0,negative
1927,nBDSjXDvreBaCjyJCFGybQ,3.0,negative
1928,nBl_soaqJY7d4edWuQ1FMQ,3.5,negative
1929,nBquSPcdwqI66iRLpMWRbQ,3.6666666666666665,negative
1930,nDoZIw0D4B_3FUGlP8C3bQ,5.0,negative
1931,nG4CCzWVWn_fzAHaZwcgJA,5.0,positive
1932,nHYO3_bpQ7OoxN3HPHRTKw,1.0,negative
1933,nLQGeCvUuroe-3fpAiy3Sg,3.0,positive
1934,nLV7GQhmAKreEZypE7uIxg,3.3703703703703702,positive
1935,nPVD4LB1lEiSm9O-ygHMFA,3.1333333333333333,negative
1936,nQFfsHZMHrmY4_KrUxH7JA,3.4285714285714284,negative
1937,nQTwMDeKQea_UN0zjt3zOQ,4.0,negative
1938,nQVGXm-cqKgIZ3VoIQf1Ww,4.0,negative
1939,nRmnyYcIMdystK4hDMAEbg,5.0,positive
1940,nU0surZoQ6s45hWW_H3jzg,1.0,negative
1941,nUNF07CjBiOs_5fQa26rDQ,3.333333333333333,positive
1942,nX0eoQLMANnKZAQbB_1vxw,3.890909090909091,positive
1943,nX1azMCVQ-THDAcWQ3Znpg,3.8571428571428568,positive
1944,nXYCJrYqAUpVNSTCR2OOLQ,1.0,negative
1945,nZAWuqQX4UnTq1UbB5tliA,4.6190476190476195,positive
1946,n_7TVJMS6WH9xG4uu6VQpg,3.0,positive
1947,nd08jecqusgOxPwl0k1mkA,5.0,positive
1948,ndgcd0qL9Q-fQtigivvYtA,5.0,positive
1949,nhAl-TYEPMZp6b4mzLRnzg,3.1428571428571432,positive
1950,nj6tAmQPVtZJAiI9jC-cAw,5.0,negative
1951,nlNEx33_YIYdXVg8AK4Qhg,3.25,negative
1952,nmGCgbqLJrXs3G_w87UisQ,3.571428571428572,negative
1953,noBXIopOA6ZrGRrFtW-70A,3.272727272727273,negative
1954,npq8V_su65_q9e4zVmf6sA,4.666666666666667,positive
1955,nqRaLp4JIqwgJNd0K8gZ2w,4.0,positive
1956,nuLGWYv4_rKLQhBg3gThFQ,3.0,positive
1957,nvYqxcdJgbHkyBbbTy4Qfg,2.3125,negative
1958,nw4X_9xAdIWJ-ONPMnUb-g,1.0,negative
1959,nwdz1SLdn7yJMdwS2j5S6Q,3.5,negative
1960,o1ZWylJZqxelYyORy4kibg,5.0,positive
1961,o4CNw8nutwdxpPPybdB-sg,1.0,negative
1962,o4NcUfco7JxOcyfKFWyAhg,3.88,positive
1963,o5A55a34aPwlU55NJ9D0BA,4.0,positive
1964,o5rQGrWg2mGBaIn0PGA60w,1.0,negative
1965,o8UCeZxg9qpgK1pwshxwmw,1.0,negative
1966,o8YlOMc-0xr53QETEHpPPg,5.0,positive
1967,o9bBstQWxbj4r2svhEGVTw,3.7,negative
1968,oC9poEdLckAO-f-89rxNEw,3.7142857142857135,positive
1969,oFJum1xrq4iA4CPwTdOaew,1.0,negative
1970,oHKfsAyQJK8fKvnB8Jvd5Q,3.75,positive
1971,oKKDtSCcT1b6F0bHyKjrHA,4.428571428571429,positive
1972,oMdSPXLsSUXd6gIewtH7kQ,3.1666666666666665,negative
1973,oOWVEXTTiUfxixGXFT3z1w,5.0,positive
1974,oQxNU3bej6cGbxAsW3Q6_A,2.333333333333333,negative
1975,oRkBpYbMGg_wEoUW3JvV5A,5.0,negative
1976,oSI-dZMCdp93NJIpYM-CUQ,4.0,positive
1977,oWSjrSJ6JTrx2I2oZju_8w,3.0,negative
1978,oWpGUnJk-W3xHNekCZ2v6A,3.75,negative
1979,oWr6tAFc0WPSRK1oqk254g,1.0,positive
1980,o_OOT4mq5BIoiYk5XThsNA,2.0,negative
1981,ob8DDY3DxytMJKgBO_dYaw,3.852941176470588,negative
1982,odHFdfkpV5qQpskuEFd4gA,4.0,negative
1983,oekZuls0GiJXpPt6iNNPlg,1.0,negative
1984,oeqo_YONXZuRBeyC419fww,2.25,negative
1985,ohhXZn76vzYNmGw4XjZC5A,3.8,positive
1986,oiUrH28yFo70AVmygj0pVA,4.0,positive
1987,ojCaK0Z7nSMB8gPGbyjzAw,4.666666666666667,positive
1988,ojZ95yYtBVIsTJQpbbSwsw,2.975,negative
1989,ombFdaEQJ_K_axfEaOICIA,4.571428571428571,positive
1990,onDHBg58J8SpVVv44wHt9Q,4.0,positive
1991,opUmTfpDMZ5XNCZEpRuhUw,4.0,positive
1992,ow4nbP42cVK5zQxiW4D86A,2.9,negative
1993,oxXhUkqoxo9B33SBL73YPA,4.25,negative
1994,oygq45Un8P21YY5r3bebhQ,3.3653846153846154,positive
1995,ozXrBwTRmoHtz65LPIraGQ,4.5,positive
1996,p-XQPdaPUAqESVoqyocRUw,3.8235294117647056,positive
1997,p-w4e7tdZNWEqCAlgSWy7w,3.571428571428572,positive
1998,p1_IExGnOX-5tYclHSVlhQ,4.166666666666667,positive
1999,p2KxGY6wKgAowBmwZaTH8w,3.111111111111111,positive
2000,p5YKSdpgfJH0oR4y3KdmNQ,4.0,positive
2001,p9su7Q61mmgleauIr1kysw,2.555555555555556,negative
2002,pCv3vPscI_At7sFrypjEtg,5.0,positive
2003,pDazsa8J00W2t-ktCEMC0g,4.5,negative
2004,pDp2uHaSrMvActzOljbOmg,1.5,negative
2005,pDsN-sqVMzNOETFwTisrQg,3.0,positive
2006,pH35h7-a7jRiy9w_-6F_yA,5.0,negative
2007,pI5ZbsDnjP-sF2UBUmsvpw,4.169014084507042,positive
2008,pJjjlIpyklFgfNfqdAb4fQ,4.0,negative
2009,pLlgdzsJ0ntGU5HMhN67VA,4.714285714285714,positive
2010,pNYel03k8wRg3Zwbt9wy9Q,5.0,positive
2011,pO4I4wDkyTOQL3lVhTrEPw,4.0,positive
2012,pPAjeFLuwtrYmiGdLAZjxA,5.0,positive
2013,pQ0sG8FVL0bDAgbS1SnT5Q,4.0,positive
2014,pS9mx367e0hCM5r2sFOrhw,5.0,positive
2015,pT72Y2h2JueJ0ecCHJzV8A,5.0,positive
2016,pUYhORAHFHs6U02ClW9k2w,3.147058823529412,positive
2017,pUZiQMHrGHLSxh2XA5kWVQ,4.0,positive
2018,pX7oIH75lXnYA37QuuB39g,3.5324675324675323,positive
2019,pXi3H4MZKo52LmBcp0Y32Q,5.0,negative
2020,pY-cE8nj-U8rAwDbPJrpiw,4.0,positive
2021,pcnGaihUg9RnCCkDR2R9iw,5.0,positive
2022,pdZe5vmQmWGIbaOU0jangA,2.333333333333333,positive
2023,pfnpDFBl56KRKbI2iQfZnA,4.0,positive
2024,pg0GLxLiIpTxEG9DRQT4gg,1.0,positive
2025,pgDtCXCouFck8JDu8kybGQ,5.0,positive
2026,pj_UW8eWhZJGWPOcg4w33g,2.0,negative
2027,pou35h4wfhlEqUxqbDLrPQ,2.7142857142857144,negative
2028,psg6jBQYmL9AFnmIJC37Yg,2.833333333333333,negative
2029,pu6yIiyxQ4zLh9hgWOmNfA,2.9117647058823533,negative
2030,pwZIjoLhZnjl8mQ4UoikiA,3.8,positive
2031,pyHajlDgnBOpYFNZ3a_gZA,3.75,positive
2032,q-T1EHG5A4x1qkZce1xdoQ,4.0,positive
2033,q-n5CAIy6rZMwAx0YBf-Yg,3.7222222222222223,positive
2034,q-p9UD7FhQekiMt0DmOlhg,4.0,negative
2035,q04BjQEOInB6mZF4ZchEMQ,5.0,negative
2036,q0dy950BiJEWOGEeIm7QSQ,5.0,positive
2037,q5UZFNF2jzN7dtiXD2pl7g,3.3,negative
2038,q60IRwHOEUqu7B7f9Q9hWw,4.0,positive
2039,q6O4SnARNB6c3r_RPNMrZg,2.2,negative
2040,q6gUXKIYvnE9vviT3ufBiA,5.0,positive
2041,q9AUsrYTakTMIHJkKA_EIQ,3.635135135135135,positive
2042,qC1z0ILwN9oWhWBF2KZ92Q,3.272727272727273,negative
2043,qCuzY1CNtVO-q7HS5gxHPg,1.0,negative
2044,qEkZiECyndnfqbXNT5gPLA,4.833333333333333,positive
2045,qGP0iI1pjk0WDkz4umutkg,2.0,positive
2046,qGSu8HdlAXQfEzVWkBHpNg,3.0,negative
2047,qIHKMwOh2PVMM3GpfBITXQ,3.0,negative
2048,qJ_iOBrjxU-unMbqRSBv9w,4.481481481481481,positive
2049,qKo95CJS-mLC_O94Q71onw,5.0,positive
2050,qLvMbd-UTvsK-nI3-tG3dw,1.0,negative
2051,qO0_bZxtHP5PcVG2l85q9A,5.0,positive
2052,qO0rBKWUlzGs6ZaviKoBTg,3.5869565217391304,positive
2053,qR1w-xkh9ILBlDZyRVpWFA,1.0,negative
2054,qU6upKhfnnKv3NpEeb9yUQ,2.0,positive
2055,qU_hvWi1R65B2-SZrL0i2A,3.0,positive
2056,qV1DKtmUrUm1NOeL5sWk0w,3.0,negative
2057,qaY5kcomlU0MT76034trhw,4.409090909090909,positive
2058,qcMoKT4bMkmVBmc0i8A9ew,3.5,negative
2059,qeSP5-Uy1rGPvD1tTZG8Vg,5.0,positive
2060,qgboN3_GhvkK1q1ID6ylQA,3.0,positive
2061,qgti5xJUQhrxh-J4K2iAzg,3.0,negative
2062,qi5BFaECgpVRcOxTEOx6Qg,4.666666666666667,positive
2063,qiZ7NfRvxzsxeacDqXwQyA,1.0,negative
2064,qj7c0-a5MgiLCTOm9PrfRg,1.0,negative
2065,qjwOs0SR8xyJSBnasYHlbQ,5.0,positive
2066,qm--okQrqx2rgDgi6sCCwA,3.0,negative
2067,qmBLKuCxT0S5IwaXuIntqg,4.0,positive
2068,qn7KUw-QbMQNXcT0zDwiyQ,5.0,positive
2069,qrdK1tLnuVp0y3l5OdNeIw,2.5,negative
2070,qvqtINVRbFZYMdgk7KyCpw,2.3529411764705883,negative
2071,qvtX0xhly649WeCmJ6wyug,1.0,negative
2072,qwHx4_CXl-WKO57PG2kpWw,5.0,positive
2073,qwUCLvnZLsa7qyMqFsGQ3A,3.333333333333333,positive
2074,qy5t_6P9KmAd4R9PIBVbfQ,5.0,negative
2075,qyHkbIRhbm2TkbKmCpsaew,3.5,negative
2076,r1vCqtOFVT4ecpo4ECi_6A,3.25,negative
2077,r3sjq2rLTnffflyTjcPqWw,4.0,positive
2078,r66uR6Y6ckrRooMxqC6XAg,5.0,positive
2079,r6sVSAqaVQfU27PKYmQ4Ng,4.0,positive
2080,r8yNP4VC8eHKA_AFMSS9Dw,5.0,negative
2081,r9X0Rmcylp05q3lhOwUb3Q,3.9090909090909087,positive
2082,rAS438KhXpJ5G5eksw4QQA,4.25,negative
2083,rBWSyqXMF2cm8rjOdaQa8Q,4.0,positive
2084,rCG3fBrxcTTlbx-CpledQg,4.2,positive
2085,rEsYt8-WndhJCEFtjWUs8w,4.2,positive
2086,rH5lmQ9fkr5pByNirHpIWw,4.333333333333333,negative
2087,rHQf9K6Rm0WynQHscn9iGA,2.0,negative
2088,rILmjGQjfCuKbrTFFFR_7g,4.0,positive
2089,rKEMwbAU3uFWBiX7OELRmQ,5.0,negative
2090,rKOZCb77x2lVJEr70ZGN2A,2.555555555555556,positive
2091,rLYGmKy3nypLrddbRmw57A,4.0,negative
2092,rR9Vo4oShRrukR5tCHnNWQ,3.4545454545454546,negative
2093,rVBwPqY-rufUuJqIF_iMiQ,3.0,positive
2094,rVgsEDefgPY7Wh-3RlhQPg,3.547169811320755,positive
2095,rWh7Gs5BBOSLx2jVbAI3Xg,1.0,negative
2096,rX2KvqZwnKMWH2v91RxWNg,3.7142857142857135,positive
2097,rYQfQcR1CsJ1-GtwAQf1IQ,3.5,negative
2098,rZgwkQU16remvzpH72am9g,1.0,negative
2099,r_GyCWJW2jWxZZD-QezE4A,5.0,positive
2100,raFJsOc8GV6eyJ7dZN9BLA,3.375,positive
2101,raQB7ebQsPeAfV5xXC5JvA,1.0,positive
2102,raxeLdpeY5akfJSt7TDdMw,5.0,positive
2103,rkvQkjCAxhgRmu-kfPyQnw,4.333333333333333,positive
2104,rlGJEN3g98pJqbVtc061Kw,4.242424242424242,positive
2105,rlj7RlbXwCkY15tel-Xl3Q,3.333333333333333,negative
2106,rpQV9KtdFV04tNyq5hSyqw,5.0,positive
2107,rsN2UyhzLzKCE3pkAHS_WQ,1.0,negative
2108,rtZiJiTxeuUaE_yAmoKuqQ,3.6666666666666665,negative
2109,rw5uFM1XtKYoy9V4vaFiOg,3.333333333333333,positive
