County_name,State_name,Pop_5_17,Pop_18_24,Pop_25_44,Pop_45_64,Pop_65,state,county,tract,block group
Cook County,Illinois,22,51,93,261,143,17,031,120100,3
Cook County,Illinois,192,76,174,195,202,17,031,120100,4
Cook County,Illinois,229,67,385,480,369,17,031,120200,1
Cook County,Illinois,210,80,146,232,88,17,031,120200,2
Cook County,Illinois,249,23,193,288,192,17,031,120200,3
Cook County,Illinois,126,30,317,230,229,17,031,120200,4
Cook County,Illinois,173,52,289,472,127,17,031,120300,1
Cook County,Illinois,278,43,291,383,238,17,031,120300,2
Cook County,Illinois,184,208,439,374,268,17,031,120300,3
Cook County,Illinois,173,59,193,332,178,17,031,120300,4
Cook County,Illinois,142,58,113,309,94,17,031,120300,5
Cook County,Illinois,68,17,138,158,227,17,031,120300,6
Cook County,Illinois,130,81,265,380,153,17,031,120400,1
Cook County,Illinois,130,117,214,254,86,17,031,120400,2
Cook County,Illinois,427,246,457,461,137,17,031,120400,3
Cook County,Illinois,292,120,739,427,200,17,031,130100,1
Cook County,Illinois,156,41,285,368,1243,17,031,130100,2
Cook County,Illinois,652,198,442,410,361,17,031,130100,3
Cook County,Illinois,256,111,469,415,185,17,031,130200,1
Cook County,Illinois,69,16,149,66,113,17,031,130300,1
Cook County,Illinois,159,77,278,225,128,17,031,130300,2
Cook County,Illinois,291,101,590,555,205,17,031,130300,3
Cook County,Illinois,363,123,710,532,282,17,031,130300,4
Cook County,Illinois,339,350,912,281,24,17,031,140100,1
Cook County,Illinois,286,288,812,287,149,17,031,140100,2
Cook County,Illinois,416,974,612,258,44,17,031,140200,1
Cook County,Illinois,61,263,587,248,209,17,031,140200,2
Cook County,Illinois,260,299,833,580,134,17,031,140200,3
Cook County,Illinois,224,84,568,289,31,17,031,140301,1
Cook County,Illinois,177,176,576,254,144,17,031,140301,2
Cook County,Illinois,220,31,386,271,162,17,031,140302,1
Cook County,Illinois,408,81,533,298,84,17,031,140302,2
Cook County,Illinois,312,77,598,334,451,17,031,140302,3
Cook County,Illinois,253,48,384,256,82,17,031,140400,1
Cook County,Illinois,204,72,558,467,126,17,031,140400,2
Cook County,Illinois,286,89,349,302,154,17,031,140400,3
Cook County,Illinois,195,42,390,309,310,17,031,140400,4
Cook County,Illinois,333,169,566,526,212,17,031,140400,5
Cook County,Illinois,150,65,450,310,151,17,031,140500,1
Cook County,Illinois,436,142,656,277,154,17,031,140500,2
Cook County,Illinois,95,76,482,336,99,17,031,140500,3
Cook County,Illinois,806,347,985,638,309,17,031,140601,1
Cook County,Illinois,415,123,520,178,52,17,031,140602,1
Cook County,Illinois,412,160,961,347,95,17,031,140602,2
Cook County,Illinois,199,81,289,391,122,17,031,140602,3
Cook County,Illinois,127,119,282,260,33,17,031,140602,4
Cook County,Illinois,174,64,451,318,123,17,031,140701,1
Cook County,Illinois,130,117,482,276,50,17,031,140701,2
Cook County,Illinois,330,350,673,442,85,17,031,140702,1
Cook County,Illinois,127,178,456,142,67,17,031,140702,2
Cook County,Illinois,211,134,563,275,44,17,031,140702,3
Cook County,Illinois,363,46,657,263,167,17,031,140702,4
Cook County,Illinois,14,95,484,129,0,17,031,140800,1
Cook County,Illinois,103,47,333,232,173,17,031,140800,2
Cook County,Illinois,191,70,458,339,108,17,031,140800,3
Cook County,Illinois,194,36,578,252,157,17,031,140800,4
Cook County,Illinois,407,447,1168,804,136,17,031,140800,5
Cook County,Illinois,216,44,381,441,67,17,031,150200,1
Cook County,Illinois,455,141,584,485,120,17,031,150200,2
Cook County,Illinois,225,213,434,455,172,17,031,150200,3
Cook County,Illinois,204,45,675,259,169,17,031,150200,4
Cook County,Illinois,143,139,492,447,136,17,031,150200,5
Cook County,Illinois,68,119,367,323,125,17,031,150300,1
Cook County,Illinois,189,130,233,418,142,17,031,150300,2
Cook County,Illinois,28,98,240,160,106,17,031,150300,3
Cook County,Illinois,50,102,155,360,184,17,031,150300,4
Cook County,Illinois,241,68,209,287,97,17,031,150300,5
Cook County,Illinois,142,95,250,321,104,17,031,150300,6
Cook County,Illinois,319,75,562,172,85,17,031,150300,7
Cook County,Illinois,94,134,324,438,181,17,031,150401,1
Cook County,Illinois,457,219,453,445,145,17,031,150401,2
Cook County,Illinois,202,93,312,328,200,17,031,150401,3
Cook County,Illinois,0,9,82,186,228,17,031,150401,4
Cook County,Illinois,74,0,180,220,122,17,031,150402,1
Cook County,Illinois,118,178,190,216,122,17,031,150402,2
Cook County,Illinois,371,222,667,597,217,17,031,150402,3
Cook County,Illinois,133,155,370,262,267,17,031,150501,1
Cook County,Illinois,70,0,237,313,158,17,031,150501,2
Cook County,Illinois,355,160,599,434,171,17,031,150501,3
Cook County,Illinois,137,12,478,383,164,17,031,150502,1
Cook County,Illinois,129,114,452,233,124,17,031,150502,2
Cook County,Illinois,422,181,689,586,204,17,031,150502,3
Cook County,Illinois,195,68,288,237,81,17,031,150600,1
Cook County,Illinois,274,48,226,187,54,17,031,150600,2
Cook County,Illinois,68,76,480,350,97,17,031,150600,3
Cook County,Illinois,251,41,232,199,124,17,031,150600,4
Cook County,Illinois,163,40,329,372,114,17,031,150700,1
Cook County,Illinois,384,66,388,344,133,17,031,150700,2
Cook County,Illinois,94,113,238,171,123,17,031,150700,3
Cook County,Illinois,165,83,362,270,204,17,031,150700,4
Cook County,Illinois,0,101,217,324,30,17,031,150800,1
Cook County,Illinois,192,54,250,214,65,17,031,150800,2
Cook County,Illinois,240,114,408,393,112,17,031,150800,3
Cook County,Illinois,278,217,420,353,184,17,031,150800,4
Cook County,Illinois,200,58,295,234,27,17,031,150800,5
Cook County,Illinois,206,187,573,468,166,17,031,151001,1
Cook County,Illinois,213,13,147,149,102,17,031,151001,2
Cook County,Illinois,168,168,298,208,128,17,031,151002,1
Cook County,Illinois,221,117,430,307,46,17,031,151002,2
Cook County,Illinois,283,189,775,337,110,17,031,151002,3
Cook County,Illinois,123,146,138,259,116,17,031,151002,4
Cook County,Illinois,211,132,534,467,249,17,031,151100,1
Cook County,Illinois,286,50,335,314,69,17,031,151100,2
Cook County,Illinois,78,60,281,329,164,17,031,151100,3
Cook County,Illinois,301,61,432,367,49,17,031,151100,4
Cook County,Illinois,196,79,316,287,134,17,031,151200,1
Cook County,Illinois,255,108,508,500,151,17,031,151200,2
Cook County,Illinois,109,19,401,250,235,17,031,151200,3
Cook County,Illinois,362,92,544,572,260,17,031,160100,1
Cook County,Illinois,171,93,351,189,48,17,031,160100,2
Cook County,Illinois,46,67,135,162,122,17,031,160200,1
Cook County,Illinois,135,107,388,150,113,17,031,160200,2
Cook County,Illinois,108,11,248,199,34,17,031,160200,3
Cook County,Illinois,308,11,448,561,73,17,031,160200,4
Cook County,Illinois,310,310,638,433,338,17,031,160300,1
Cook County,Illinois,0,72,383,174,65,17,031,160300,2
Cook County,Illinois,121,51,382,156,101,17,031,160300,3
Cook County,Illinois,330,238,877,709,170,17,031,160400,1
Cook County,Illinois,154,121,597,318,148,17,031,160400,2
Cook County,Illinois,190,77,498,290,56,17,031,160400,3
Cook County,Illinois,453,141,853,398,121,17,031,160501,1
Cook County,Illinois,420,114,945,357,152,17,031,160501,2
Cook County,Illinois,143,173,381,203,21,17,031,160502,1
Cook County,Illinois,255,241,606,424,154,17,031,160502,2
Cook County,Illinois,291,261,578,269,117,17,031,160502,3
Cook County,Illinois,193,244,904,285,85,17,031,160601,1
Cook County,Illinois,213,37,306,121,15,17,031,160601,2
Cook County,Illinois,203,27,662,144,66,17,031,160601,3
Cook County,Illinois,239,110,577,213,32,17,031,160602,1
Cook County,Illinois,227,72,397,244,74,17,031,160602,2
Cook County,Illinois,294,125,737,318,71,17,031,160602,3
Cook County,Illinois,65,0,221,93,274,17,031,160700,1
Cook County,Illinois,132,161,259,330,42,17,031,160700,2
Cook County,Illinois,451,210,502,496,129,17,031,160700,3
Cook County,Illinois,173,52,433,222,180,17,031,160700,4
Cook County,Illinois,158,134,243,332,82,17,031,160700,5
Cook County,Illinois,136,75,539,304,133,17,031,160800,1
Cook County,Illinois,130,229,422,252,35,17,031,160800,2
Cook County,Illinois,370,59,485,175,30,17,031,160800,3
Cook County,Illinois,90,32,351,141,25,17,031,160800,4
Cook County,Illinois,157,133,547,338,89,17,031,160800,5
Cook County,Illinois,341,65,637,299,100,17,031,160900,1
Cook County,Illinois,127,69,193,400,132,17,031,160900,2
Cook County,Illinois,150,39,343,224,90,17,031,161000,1
Cook County,Illinois,129,79,243,240,95,17,031,161000,2
Cook County,Illinois,129,16,310,306,82,17,031,161100,1
Cook County,Illinois,225,42,432,350,34,17,031,161100,2
Cook County,Illinois,236,126,374,439,57,17,031,161200,1
Cook County,Illinois,213,87,571,298,102,17,031,161200,2
Cook County,Illinois,50,93,237,117,105,17,031,161300,1
Cook County,Illinois,111,115,401,316,64,17,031,161300,2
Cook County,Illinois,156,60,236,134,73,17,031,161300,3
Cook County,Illinois,228,91,399,329,198,17,031,161300,4
Cook County,Illinois,152,104,353,560,686,17,031,170100,1
Cook County,Illinois,216,297,451,484,173,17,031,170200,1
Cook County,Illinois,123,165,366,252,58,17,031,170200,2
Cook County,Illinois,92,120,423,435,249,17,031,170200,3
Cook County,Illinois,29,26,138,278,145,17,031,170300,1
Cook County,Illinois,143,74,387,243,182,17,031,170300,2
Cook County,Illinois,162,123,121,258,134,17,031,170300,3
Cook County,Illinois,127,135,274,362,124,17,031,170300,4
Cook County,Illinois,219,41,539,310,199,17,031,170300,5
Cook County,Illinois,211,0,391,196,62,17,031,170400,1
Cook County,Illinois,135,115,352,218,114,17,031,170400,2
Cook County,Illinois,181,27,348,413,129,17,031,170400,3
Cook County,Illinois,22,80,156,329,80,17,031,170400,4
Cook County,Illinois,160,131,521,570,182,17,031,170500,1
Cook County,Illinois,82,38,162,244,101,17,031,170500,2
Cook County,Illinois,145,129,350,453,236,17,031,170500,3
Cook County,Illinois,177,68,327,239,143,17,031,170500,4
Cook County,Illinois,150,90,271,228,222,17,031,170600,1
Cook County,Illinois,197,191,552,432,221,17,031,170600,2
Cook County,Illinois,155,127,304,285,39,17,031,170700,1
Cook County,Illinois,192,0,282,259,161,17,031,170700,2
Cook County,Illinois,108,90,143,283,200,17,031,170700,3
Cook County,Illinois,89,132,368,322,82,17,031,170800,1
Cook County,Illinois,159,79,319,338,165,17,031,170800,2
Cook County,Illinois,200,214,376,433,222,17,031,170800,3
Cook County,Illinois,374,190,437,482,207,17,031,170900,1
Cook County,Illinois,223,165,351,482,106,17,031,171000,1
Cook County,Illinois,157,70,381,430,116,17,031,171000,2
Cook County,Illinois,155,30,411,242,219,17,031,171000,3
Cook County,Illinois,165,250,311,495,108,17,031,171000,4
Cook County,Illinois,153,36,401,280,229,17,031,171000,5
Cook County,Illinois,242,0,363,301,117,17,031,171000,6
Cook County,Illinois,316,196,476,204,208,17,031,171100,1
Cook County,Illinois,180,232,325,553,202,17,031,171100,2
Cook County,Illinois,278,71,492,408,138,17,031,171100,3
Cook County,Illinois,42,169,456,219,125,17,031,180100,1
Cook County,Illinois,74,16,212,94,104,17,031,180100,2
Cook County,Illinois,202,70,332,329,198,17,031,180100,3
Cook County,Illinois,157,19,253,385,93,17,031,180100,4
Cook County,Illinois,329,124,491,388,118,17,031,180100,5
Cook County,Illinois,529,383,806,549,234,17,031,190100,1
Cook County,Illinois,301,115,441,242,38,17,031,190200,1
Cook County,Illinois,349,275,577,353,79,17,031,190200,2
Cook County,Illinois,360,89,384,391,122,17,031,190200,3
Cook County,Illinois,253,201,328,272,166,17,031,190200,4
Cook County,Illinois,116,48,398,287,97,17,031,190300,1
Cook County,Illinois,230,143,376,416,194,17,031,190300,2
Cook County,Illinois,199,213,332,437,173,17,031,190300,3
Cook County,Illinois,158,157,333,384,148,17,031,190300,4
Cook County,Illinois,226,233,390,568,225,17,031,190401,1
Cook County,Illinois,419,137,895,622,110,17,031,190401,2
Cook County,Illinois,424,201,414,642,225,17,031,190402,1
Cook County,Illinois,369,233,862,636,261,17,031,190402,2
Cook County,Illinois,124,37,414,87,152,17,031,190601,1
Cook County,Illinois,192,59,553,77,17,17,031,190601,2
Cook County,Illinois,615,258,737,792,53,17,031,190601,3
Cook County,Illinois,343,76,466,208,152,17,031,190602,1
Cook County,Illinois,298,125,430,630,321,17,031,190602,2
Cook County,Illinois,417,206,538,368,113,17,031,190602,3
Cook County,Illinois,486,115,582,359,127,17,031,190701,1
Cook County,Illinois,163,86,367,204,71,17,031,190701,2
Cook County,Illinois,112,43,265,75,130,17,031,190702,1
Cook County,Illinois,387,240,763,323,152,17,031,190702,2
Cook County,Illinois,538,214,693,452,95,17,031,190702,3
Cook County,Illinois,361,134,361,298,151,17,031,190800,1
Cook County,Illinois,222,123,245,55,58,17,031,190800,2
Cook County,Illinois,335,124,434,213,85,17,031,190800,3
Cook County,Illinois,306,207,293,387,124,17,031,190800,4
Cook County,Illinois,416,318,613,471,97,17,031,190800,5
Cook County,Illinois,438,328,704,399,189,17,031,190900,1
Cook County,Illinois,262,210,324,266,88,17,031,191000,1
Cook County,Illinois,303,188,404,445,164,17,031,191000,2
Cook County,Illinois,241,150,298,144,91,17,031,191100,1
Cook County,Illinois,161,105,222,97,29,17,031,191100,2
Cook County,Illinois,230,293,435,179,28,17,031,191100,3
Cook County,Illinois,359,179,407,279,87,17,031,191100,4
Cook County,Illinois,608,406,694,321,132,17,031,191100,5
Cook County,Illinois,123,212,207,141,9,17,031,191100,6
Cook County,Illinois,848,280,858,399,188,17,031,191200,1
Cook County,Illinois,189,123,329,120,38,17,031,191200,2
Cook County,Illinois,666,421,1053,404,277,17,031,191301,1
Cook County,Illinois,319,185,485,418,152,17,031,191301,2
Cook County,Illinois,280,55,529,260,0,17,031,191301,3
Cook County,Illinois,844,207,641,297,140,17,031,191302,1
Cook County,Illinois,826,366,797,509,117,17,031,191302,2
Cook County,Illinois,180,41,407,216,86,17,031,200100,1
Cook County,Illinois,184,210,327,305,271,17,031,200100,2
Cook County,Illinois,511,140,801,381,104,17,031,200100,3
Cook County,Illinois,225,247,380,276,98,17,031,200200,1
Cook County,Illinois,388,126,509,291,54,17,031,200200,2
Cook County,Illinois,235,163,283,248,40,17,031,200200,3
Cook County,Illinois,252,85,576,457,82,17,031,200200,4
Cook County,Illinois,179,256,243,311,103,17,031,200300,1
Cook County,Illinois,283,150,245,201,82,17,031,200300,2
Cook County,Illinois,245,150,297,249,51,17,031,200401,1
Cook County,Illinois,748,408,1011,406,173,17,031,200401,2
Cook County,Illinois,222,117,355,216,57,17,031,200402,1
Cook County,Illinois,125,196,383,120,77,17,031,200402,2
Cook County,Illinois,164,391,353,378,260,17,031,200402,3
Cook County,Illinois,212,149,663,405,98,17,031,210100,1
Cook County,Illinois,184,61,578,276,154,17,031,210100,2
Cook County,Illinois,40,120,412,243,59,17,031,210100,3
Cook County,Illinois,250,255,742,328,207,17,031,210400,1
Cook County,Illinois,158,235,237,250,102,17,031,210400,2
Cook County,Illinois,261,267,312,388,32,17,031,210501,1
Cook County,Illinois,451,345,1448,508,262,17,031,210501,2
Cook County,Illinois,345,243,797,291,151,17,031,210502,1
Cook County,Illinois,377,110,567,323,223,17,031,210502,2
Cook County,Illinois,280,245,477,140,102,17,031,210502,3
Cook County,Illinois,132,120,418,111,121,17,031,210601,1
Cook County,Illinois,74,33,397,229,106,17,031,210601,2
Cook County,Illinois,210,157,449,357,133,17,031,210601,3
Cook County,Illinois,122,329,446,239,132,17,031,210602,1
Cook County,Illinois,126,171,375,239,34,17,031,210602,2
Cook County,Illinois,308,125,650,257,78,17,031,210602,3
Cook County,Illinois,103,92,540,187,62,17,031,210700,1
Cook County,Illinois,107,153,640,352,48,17,031,210700,2
Cook County,Illinois,194,109,758,387,192,17,031,210700,3
Cook County,Illinois,174,178,416,181,81,17,031,210800,1
Cook County,Illinois,262,166,917,376,224,17,031,210900,1
Cook County,Illinois,103,145,472,182,43,17,031,210900,2
Cook County,Illinois,86,63,683,233,37,17,031,220300,1
Cook County,Illinois,201,60,427,151,45,17,031,220300,2
Cook County,Illinois,194,27,480,286,68,17,031,220400,1
Cook County,Illinois,164,151,610,312,148,17,031,220400,2
Cook County,Illinois,27,156,432,162,100,17,031,220500,1
Cook County,Illinois,46,110,495,122,63,17,031,220500,2
Cook County,Illinois,31,84,442,152,108,17,031,220500,3
Cook County,Illinois,31,47,387,89,79,17,031,220601,1
Cook County,Illinois,90,49,333,162,70,17,031,220601,2
Cook County,Illinois,28,115,251,28,0,17,031,220602,1
Cook County,Illinois,59,45,300,177,30,17,031,220602,2
Cook County,Illinois,97,181,392,329,161,17,031,220602,3
Cook County,Illinois,0,290,791,258,88,17,031,220602,4
Cook County,Illinois,49,47,89,314,101,17,031,220602,5
Cook County,Illinois,120,123,300,356,74,17,031,220701,1
Cook County,Illinois,329,15,522,73,64,17,031,220701,2
Cook County,Illinois,336,174,689,131,102,17,031,220701,3
Cook County,Illinois,563,250,617,375,73,17,031,220702,1
Cook County,Illinois,40,130,136,39,39,17,031,220702,2
Cook County,Illinois,102,86,242,126,23,17,031,220702,3
Cook County,Illinois,253,50,447,244,141,17,031,220702,4
Cook County,Illinois,207,122,244,199,191,17,031,220901,1
Cook County,Illinois,182,99,335,245,37,17,031,220901,2
Cook County,Illinois,395,140,481,200,49,17,031,220901,3
Cook County,Illinois,219,222,478,109,62,17,031,220902,1
Cook County,Illinois,585,133,788,292,106,17,031,220902,2
Cook County,Illinois,225,223,752,276,68,17,031,221000,1
Cook County,Illinois,481,270,481,281,49,17,031,221000,2
Cook County,Illinois,90,329,863,317,209,17,031,221100,1
Cook County,Illinois,300,255,877,259,124,17,031,221100,2
Cook County,Illinois,127,216,430,159,44,17,031,221100,3
Cook County,Illinois,95,166,615,220,43,17,031,221200,1
Cook County,Illinois,250,107,736,301,85,17,031,221200,2
Cook County,Illinois,125,118,574,162,65,17,031,221300,1
Cook County,Illinois,29,90,423,281,40,17,031,221300,2
Cook County,Illinois,78,64,237,64,31,17,031,221300,3
Cook County,Illinois,94,198,499,175,63,17,031,221400,1
Cook County,Illinois,130,132,357,137,0,17,031,221400,2
Cook County,Illinois,209,140,572,286,30,17,031,221400,3
Cook County,Illinois,23,163,331,263,318,17,031,221500,1
Cook County,Illinois,150,114,834,371,60,17,031,221500,2
Cook County,Illinois,104,65,710,211,68,17,031,221600,1
Cook County,Illinois,239,236,871,252,65,17,031,221600,2
Cook County,Illinois,135,13,382,182,42,17,031,222200,1
Cook County,Illinois,5,75,785,105,0,17,031,222200,2
Cook County,Illinois,192,195,589,327,68,17,031,222500,1
Cook County,Illinois,175,253,796,275,57,17,031,222600,1
Cook County,Illinois,172,40,418,62,35,17,031,222700,1
